id,path,gender,genre,link
51802,images/51802.png,3,1,http://assets.myntassets.com/v1/images/style/properties/8175ee9c912f03fb2c9ff49aa99895c9_images.jpg
42429,images/42429.png,3,0,http://assets.myntassets.com/v1/images/style/properties/bcb854c737a3549c174d8c7c35c2b28e_images.jpg
26950,images/26950.png,3,1,http://assets.myntassets.com/v1/images/style/properties/b8843588e1a9b9e50d8cf2ab1f64ce5c_images.jpg
30835,images/30835.png,3,0,http://assets.myntassets.com/v1/images/style/properties/c9a7a394f9c7ee94326159f48ea018c8_images.jpg
27882,images/27882.png,3,1,http://assets.myntassets.com/v1/images/style/properties/d93965abf012f4ec461bddcfa083d803_images.jpg
1865,images/1865.png,2,1,http://assets.myntassets.com/v1/images/style/properties/9a34230dc7e29c599d062a65a16c3541_images.jpg
58381,images/58381.png,2,1,http://assets.myntassets.com/v1/images/style/properties/Locomotive-Men-Grey-T-shirt_2d3963ef13f1dc169806b41c9762976d_images.jpg
56815,images/56815.png,3,1,http://assets.myntassets.com/v1/images/style/properties/Aneri-Women-Brown-Tunic_b38f4e109ec18b6a9298a18d00dff74f_images.jpg
59061,images/59061.png,3,0,http://assets.myntassets.com/v1/images/style/properties/Global-Desi-Women-Purple-Kurta_2856fe93e80715a5478a71ac9f062fc4_images.jpg
52489,images/52489.png,3,1,http://assets.myntassets.com/v1/images/style/properties/Red-Rose-Beige-Bra_e8b8322bc79f7ec3508325dbf0c30f8b_images.jpg
39184,images/39184.png,3,0,http://assets.myntassets.com/v1/images/style/properties/6812ea0c43f097354cc81057c30317e7_images.jpg
19583,images/19583.png,2,1,http://assets.myntassets.com/v1/images/style/properties/33f51a70b2bdd9848b92a41c1ebe847a_images.jpg
6872,images/6872.png,3,1,http://assets.myntassets.com/v1/images/style/properties/f85f62b4637f0dd2afcc0acbc1d514ed_images.jpg
13885,images/13885.png,2,1,http://assets.myntassets.com/v1/images/style/properties/28efc0f5c84b6c236d83fd4852f5582c_images.jpg
59405,images/59405.png,3,1,http://assets.myntassets.com/v1/images/style/properties/Tokyo-Talkies-Women-Green-Top_f6e75cc3cbf0c87df27755500740614d_images.jpg
10258,images/10258.png,2,1,http://assets.myntassets.com/v1/images/style/properties/6a213f7bc2389b094a00a988f909bd5d_images.jpg
9462,images/9462.png,2,1,http://assets.myntassets.com/v1/images/style/properties/d80532219a2d9fae8602047ed019039f_images.jpg
3964,images/3964.png,3,1,http://assets.myntassets.com/v1/images/style/properties/04386890471e8db0585856c74b3a6b3f_images.jpg
29772,images/29772.png,2,1,http://assets.myntassets.com/v1/image/style/properties/29772/Wrangler-Men-Red-Striped-Casual-Shirt_1_00e3e4684484663c408ea457e09b9856.jpg
9650,images/9650.png,2,1,http://assets.myntassets.com/v1/images/style/properties/8829ae0399f4950a1185cd36ab6d67c0_images.jpg
26508,images/26508.png,2,1,http://assets.myntassets.com/v1/images/style/properties/1d13719ad94bf2e34d47a9e482d95f76_images.jpg
8782,images/8782.png,2,1,http://assets.myntassets.com/v1/images/style/properties/f2c2af1add0ee7178d5d4ec948dc7508_images.jpg
22994,images/22994.png,2,1,http://assets.myntassets.com/v1/images/style/properties/551c5f86f2af641cec1beb807c10a6ac_images.jpg
28492,images/28492.png,2,1,http://assets.myntassets.com/v1/images/style/properties/cc5dd8a3081ae07c9a5456ed80ec2367_images.jpg
50588,images/50588.png,2,1,http://assets.myntassets.com/v1/images/style/properties/4fe75b87b7b4c6deed65639a45b49efe_images.jpg
54914,images/54914.png,3,1,http://assets.myntassets.com/v1/images/style/properties/Do-u-speak-green-Women-Printed-Cream-T-shirt_0eb64f46446bdd81952805f715432fe6_images.jpg
6618,images/6618.png,2,1,http://assets.myntassets.com/v1/images/style/properties/77d24b4ada2b08c13f0f0036ad85d12a_images.jpg
59637,images/59637.png,3,0,http://assets.myntassets.com/v1/images/style/properties/FNF-Maroon---Green-Collection-For-Wedding-Sari_864fb1f536baad52f1d3e8f1abcfe04f_images.jpg
10856,images/10856.png,2,1,http://assets.myntassets.com/v1/images/style/properties/1f4038b9d4f3ce63d34babec383fa9f0_images.jpg
4973,images/4973.png,2,1,http://assets.myntassets.com/v1/images/style/properties/08d64f4b4649d003c0e751805716bff4_images.jpg
38600,images/38600.png,2,1,http://assets.myntassets.com/v1/images/style/properties/934503717fc20d340be224e47042bf7d_images.jpg
4389,images/4389.png,2,1,http://assets.myntassets.com/v1/images/style/properties/60db85458767b5cf7c36569a6e124454_images.jpg
13429,images/13429.png,2,1,http://assets.myntassets.com/v1/images/style/properties/e24de4e149aa18d84a77aa14ffbf8078_images.jpg
19113,images/19113.png,2,1,http://assets.myntassets.com/v1/images/style/properties/7fac6b7b6f1f3d7b10cafc475860cdcf_images.jpg
2842,images/2842.png,2,1,http://assets.myntassets.com/v1/images/style/properties/b8cf77e0132bdc4c4d473df3e0c999d0_images.jpg
3990,images/3990.png,2,1,http://assets.myntassets.com/v1/images/style/properties/e633b3a7809bfa81a25940d6a89d6e5b_images.jpg
29786,images/29786.png,2,1,http://assets.myntassets.com/v1/images/style/properties/3a9e687c8b4513c5d1d125ecf209cde3_images.jpg
30499,images/30499.png,3,1,http://assets.myntassets.com/v1/images/style/properties/fd76d2d28af7857befebb6753d6d7d1f_images.jpg
19321,images/19321.png,2,1,http://assets.myntassets.com/v1/images/style/properties/caf0c7b295822f4afb857bda3fefe441_images.jpg
8776,images/8776.png,2,1,http://assets.myntassets.com/v1/images/style/properties/d063e4773c6ef767e6a4935f5aa656d8_images.jpg
55832,images/55832.png,3,1,http://assets.myntassets.com/v1/images/style/properties/SDL-by-Sweet-Dreams-Women-White-Nightdress_41270ac86ed94f6d1cbff8d052678999_images.jpg
16369,images/16369.png,2,1,http://assets.myntassets.com/v1/images/style/properties/3df7dddd89d93c66ef25155bdf85f01c_images.jpg
11970,images/11970.png,2,1,http://assets.myntassets.com/v1/images/style/properties/411b7239b04e5e5b143fd59ff0e09049_images.jpg
39726,images/39726.png,3,1,http://assets.myntassets.com/v1/images/style/properties/bb57877bfd521c261b60a58ab6e55977_images.jpg
25379,images/25379.png,2,1,http://assets.myntassets.com/v1/images/style/properties/fc59a153e6b204133821559de9022e5c_images.jpg
4987,images/4987.png,3,1,http://assets.myntassets.com/v1/images/style/properties/bb2a9ce0ff92335e9247f53cc3f6deac_images.jpg
19745,images/19745.png,2,1,http://assets.myntassets.com/v1/images/style/properties/Adidas-Originals-Men-Solid-Red-Tshirt_cbe66dc2713a93f74e2fe17c623c6c41_images.jpg
18697,images/18697.png,2,1,http://assets.myntassets.com/v1/images/style/properties/6879fd9ea29dc2c0f27468b7748255f3_images.jpg
22538,images/22538.png,3,1,http://assets.myntassets.com/v1/images/style/properties/03bb5e532b019b8582c20bca85efba41_images.jpg
28002,images/28002.png,2,1,http://assets.myntassets.com/v1/images/style/properties/a137e10972dfcd6b08be40dedd7c5e45_images.jpg
27876,images/27876.png,3,1,http://assets.myntassets.com/v1/images/style/properties/b8c59e1caa4589ee223234c772166fd7_images.jpg
58375,images/58375.png,2,1,http://assets.myntassets.com/v1/images/style/properties/Locomotive-Men-Bluish-Grey-T-shirt_675a8dc56aeacf253daeab075fcdaf6a_images.jpg
1891,images/1891.png,2,1,http://assets.myntassets.com/v1/images/style/properties/13f1f575e2ad0e94dad0b6e9935e6d3f_images.jpg
57933,images/57933.png,2,1,http://assets.myntassets.com/v1/images/style/properties/French-Connection-Men-Grey-Melange-T-shirt_f5c7461418510d94519d000f8f4d981d_images.jpg
59095,images/59095.png,3,1,http://assets.myntassets.com/v1/images/style/properties/Peri-Peri-Women-Skin-Bra_03ad03147152bde164ac8fd486d5a721_images.jpg
39170,images/39170.png,3,0,http://assets.myntassets.com/v1/images/style/properties/7dffb2716d38f7e6eb3c8ee76fe7d8fc_images.jpg
32598,images/32598.png,3,1,http://assets.myntassets.com/v1/images/style/properties/4ee90e65cafdc5ee7fdf58dfca762740_images.jpg
7954,images/7954.png,2,1,http://assets.myntassets.com/v1/images/style/properties/bb6f73553fea668ef7afe22c0089a0d4_images.jpg
19577,images/19577.png,3,1,http://assets.myntassets.com/v1/images/style/properties/6cc24f813b0b7e9d4f9dc3c635d3c297_images.jpg
27278,images/27278.png,3,0,http://assets.myntassets.com/v1/images/style/properties/bcdb007e325890216bdf691c57b023ed_images.jpg
6886,images/6886.png,3,1,http://assets.myntassets.com/v1/images/style/properties/2942bdfa562e25a466b04951eacc0ca4_images.jpg
7168,images/7168.png,2,1,http://assets.myntassets.com/v1/images/style/properties/a3f75d10b02a048492fab3c12f1669fb_images.jpg
13871,images/13871.png,2,1,http://assets.myntassets.com/v1/images/style/properties/1a7b29d5d77ebe7b97b0df11e58de250_images.jpg
15527,images/15527.png,2,1,http://assets.myntassets.com/v1/images/style/properties/296fa32951688a05d6028b75e42bdd28_images.jpg
59608,images/59608.png,3,0,http://assets.myntassets.com/v1/images/style/properties/FNF-Magenta---Gold-Collection-for-Wedding-Sari_0f5f29ea04ef114bbd96d4d84e3327ee_images.jpg
10869,images/10869.png,2,1,http://assets.myntassets.com/v1/images/style/properties/c3e92f517ccd44fd0760aa8297a72828_images.jpg
53332,images/53332.png,2,1,http://assets.myntassets.com/v1/images/style/properties/Smugglerz-Men-Multicolour-Check-Boxers_c36890f2c94a201d57ad586003fe556e_images.jpg
56640,images/56640.png,3,1,http://assets.myntassets.com/v1/images/style/properties/Mumbai-Slang-Women-Multi-Coloured-Tunic_0cffdb430b10c9fded5c1f5e70b827f4_images.jpg
2287,images/2287.png,2,1,http://assets.myntassets.com/v1/images/style/properties/b94d503395fe968ad71937a90e7a1859_images.jpg
18238,images/18238.png,2,1,http://assets.myntassets.com/v1/images/style/properties/21f8a498ad04f7b36f5d1fef9853a415_images.jpg
3355,images/3355.png,2,1,http://assets.myntassets.com/v1/images/style/properties/fefcff25ddae9e6711ed7d3f90b026de_images.jpg
31580,images/31580.png,2,1,http://assets.myntassets.com/v1/images/style/properties/4ca7abf6ae19723460763331a4007ea2_images.jpg
17270,images/17270.png,2,1,http://assets.myntassets.com/v1/images/style/properties/65fda63c176278bf847294aa585de736_images.jpg
23045,images/23045.png,3,1,http://assets.myntassets.com/v1/images/style/properties/f15d45bb84ab75a69d85482969f9da16_images.jpg
51465,images/51465.png,3,1,http://assets.myntassets.com/v1/images/style/properties/906b752bd8f5c7c6a01aa1bc57d03a5c_images.jpg
54325,images/54325.png,3,1,http://assets.myntassets.com/v1/images/style/properties/Garfield-Women-White---Pink-Bra_9033e52138bd5b91f8a266b6c4881473_images.jpg
42240,images/42240.png,3,1,http://assets.myntassets.com/v1/images/style/properties/885785680a2e8538f2bc4eeef30e4b85_images.jpg
12530,images/12530.png,3,1,http://assets.myntassets.com/v1/images/style/properties/42b0f87c954ca24030b7733863dc71d9_images.jpg
16190,images/16190.png,2,1,http://assets.myntassets.com/v1/images/style/properties/95d3f1b6da958c7d2b98ed2bb8c7eb8b_images.jpg
45859,images/45859.png,3,0,http://assets.myntassets.com/v1/images/style/properties/1f5f15639b2aa613ec825484d909065e_images.jpg
24052,images/24052.png,2,1,http://assets.myntassets.com/v1/images/style/properties/6d3836145ac6804bc031479c45ad672d_images.jpg
26361,images/26361.png,3,1,http://assets.myntassets.com/v1/images/style/properties/f7822e8c00c188180d55e011a09fb6cd_images.jpg
12154,images/12154.png,3,0,http://assets.myntassets.com/v1/images/style/properties/1dcd6b909a567252c2e7e400201253b0_images.jpg
46284,images/46284.png,3,1,http://assets.myntassets.com/v1/images/style/properties/f50372112fa52a8303e881f25ffbd640_images.jpg
6071,images/6071.png,3,1,http://assets.myntassets.com/v1/images/style/properties/7cd2d259d904a78307b199ebed9dd2d9_images.jpg
9805,images/9805.png,2,1,http://assets.myntassets.com/v1/images/style/properties/ae1a0c02d681727e8b23bbd73406d766_images.jpg
20096,images/20096.png,3,0,http://assets.myntassets.com/v1/images/style/properties/09d76a9e6e6084bb8d1e4200ce9f0125_images.jpg
15371,images/15371.png,3,1,http://assets.myntassets.com/v1/images/style/properties/516c3582a09474d32477dc180e96fa0d_images.jpg
21144,images/21144.png,3,1,http://assets.myntassets.com/v1/images/style/properties/bdbad4771db2482bbe412cf71a5feaf2_images.jpg
14091,images/14091.png,3,1,http://assets.myntassets.com/v1/images/style/properties/97e79ebb1048d210b52d05f8fb2c40c5_images.jpg
21376,images/21376.png,2,1,http://assets.myntassets.com/v1/images/style/properties/96b3bc89cb78e62ddcf891357709ef12_images.jpg
45633,images/45633.png,2,1,http://assets.myntassets.com/v1/images/style/properties/Park-Avenue-Men-Navy-Blue-Swank-Brief_4297bae5344d9ad7ba758cd3e5389026_images.jpg
24604,images/24604.png,3,0,http://assets.myntassets.com/v1/images/style/properties/a690f3cfc3f1922a82215b8b17d00153_images.jpg
10431,images/10431.png,2,1,http://assets.myntassets.com/v1/images/style/properties/429b1346c82a8db263917d178d1b843e_images.jpg
56224,images/56224.png,2,1,http://assets.myntassets.com/v1/images/style/properties/SDL-by-Sweet-Dreams-Men-Grey-Pyjama-Set_d5a25a78e853909882d657446efb0102_images.jpg
26153,images/26153.png,2,1,http://assets.myntassets.com/v1/images/style/properties/854532498ad602e003ea91df0987671d_images.jpg
42416,images/42416.png,3,0,http://assets.myntassets.com/v1/images/style/properties/W-Women-Pink-Kurta_89eccefc88eca8748c8f8aae722a5aac_images.jpg
3731,images/3731.png,2,1,http://assets.myntassets.com/v1/images/style/properties/e11a63c498d741d83c824846855f5bc7_images.jpg
54573,images/54573.png,3,0,http://assets.myntassets.com/v1/images/style/properties/Sushilas-Women-Coffee-Brown-Kurta_2f00a125996d4614ea012746224f49ce_images.jpg
51001,images/51001.png,3,1,http://assets.myntassets.com/v1/images/style/properties/Enamor-Full-Figure-Skin-Bra_dd54b751580592de32a0fc48b3f47cd4_images.jpg
34496,images/34496.png,3,1,http://assets.myntassets.com/v1/images/style/properties/445a69cd40bdb5466854e23c1834ea73_images.jpg
6243,images/6243.png,2,1,http://assets.myntassets.com/v1/images/style/properties/9dcbfd7d31da7d93962ebfc9f47a9873_images.jpg
31322,images/31322.png,3,0,http://assets.myntassets.com/v1/images/style/properties/ab7a463b0090fbb617bf0f372b078855_images.jpg
19548,images/19548.png,2,1,http://assets.myntassets.com/v1/images/style/properties/2e018d79d71d47cc0d6bdc8d7c04e284_images.jpg
43702,images/43702.png,3,1,http://assets.myntassets.com/v1/images/style/properties/4070906cec372d6643b27f19497848cf_images.jpg
46270,images/46270.png,3,1,http://assets.myntassets.com/v1/images/style/properties/d25e8f174437fc954ad690f4d59e26e8_images.jpg
7157,images/7157.png,3,1,http://assets.myntassets.com/v1/images/style/properties/4d26ee23b4e00ccfd80583c292cde4c2_images.jpg
6085,images/6085.png,3,1,http://assets.myntassets.com/v1/images/style/properties/0b1487ffe7bf2b4a4edda5bdc74ad8a8_images.jpg
52442,images/52442.png,3,1,http://assets.myntassets.com/v1/images/style/properties/Red-Rose-Red-Nightdress_0a134054d9195daa6ac783eaab212b83_images.jpg
40187,images/40187.png,3,0,http://assets.myntassets.com/v1/images/style/properties/d087af34385593b569eaba9a910563b5_images.jpg
57130,images/57130.png,3,1,http://assets.myntassets.com/v1/images/style/properties/Elle-Women-Printed-White-Top_c5f57170c8ad0de13900be09a7d1fbbf_images.jpg
11725,images/11725.png,2,1,http://assets.myntassets.com/v1/images/style/properties/b7816c6da894be58b735f9e9bef0f7cd_images.jpg
59896,images/59896.png,3,1,http://assets.myntassets.com/v1/images/style/properties/Femella-Women-Multi-Coloured-Dress_f866e35c53c70998b24e0315dfad8051_images.jpg
5432,images/5432.png,2,1,http://assets.myntassets.com/v1/images/style/properties/76441abcb90a8f7be52ab554a48991db_images.jpg
20250,images/20250.png,2,1,http://assets.myntassets.com/v1/images/style/properties/eaacea67e6f5ed5fc8d23e2ca053f9f8_images.jpg
14065,images/14065.png,2,1,http://assets.myntassets.com/v1/images/style/properties/9b4219cda9683348a5b2542fb83b95e7_images.jpg
59298,images/59298.png,2,1,http://assets.myntassets.com/v1/images/style/properties/US-Polo-Assn-Men-Striped-Green-Shirt_15a9b1bf8b794525e15469ba1d11418e_images.jpg
21382,images/21382.png,2,1,http://assets.myntassets.com/v1/images/style/properties/432f00e8e9cd2ca76c210b8a50dc785e_images.jpg
2617,images/2617.png,2,1,http://assets.myntassets.com/v1/images/style/properties/747c8ce6e64e3a4faf3e5207ea06511b_images.jpg
43530,images/43530.png,3,1,http://assets.myntassets.com/v1/images/style/properties/French-Connection-Women-Orange-Top_23617021255cfa9a481825d014ecdf3f_images.jpg
13240,images/13240.png,2,1,http://assets.myntassets.com/v1/images/style/properties/a678890d3ab2e19ac204a2493faf445a_images.jpg
54587,images/54587.png,3,0,http://assets.myntassets.com/v1/images/style/properties/Sushilas-Women-Printed-White-Kurta_f3ca64a26dcc1328d986a05f1e4a40b1_images.jpg
27849,images/27849.png,3,1,http://assets.myntassets.com/v1/images/style/properties/ff904200aa868bece4ebb5fc2fa81931_images.jpg
44371,images/44371.png,2,1,http://assets.myntassets.com/v1/images/style/properties/97787b37323107b3d2a093ac5eb9a922_images.jpg
39719,images/39719.png,3,1,http://assets.myntassets.com/v1/images/style/properties/3585aaddd3216230f707780a97570567_images.jpg
41603,images/41603.png,2,1,http://assets.myntassets.com/v1/images/style/properties/c1279c30219754cd44db5340fb9fbaf9_images.jpg
11173,images/11173.png,2,1,http://assets.myntassets.com/v1/images/style/properties/5880c43a46731ad11e235232827839ae_images.jpg
25346,images/25346.png,2,1,http://assets.myntassets.com/v1/images/style/properties/6659158ab9fd6de7fe75e587a9ba556c_images.jpg
2273,images/2273.png,2,1,http://assets.myntassets.com/v1/images/style/properties/001f85f12d8c5d572830e702cc9551a3_images.jpg
13624,images/13624.png,2,1,http://assets.myntassets.com/v1/images/style/properties/b53759399455ed8a2e526d94ba7a2c51_images.jpg
27411,images/27411.png,3,1,http://assets.myntassets.com/v1/images/style/properties/d4e9b73ccf1366dd44c0bb80bfc538a8_images.jpg
31574,images/31574.png,2,1,http://assets.myntassets.com/v1/images/style/properties/80edf1fc46f0366dda56981317a658dc_images.jpg
8749,images/8749.png,2,1,http://assets.myntassets.com/v1/images/style/properties/db030e5df40991c9406da97ea6a980da_images.jpg
50543,images/50543.png,2,1,http://assets.myntassets.com/v1/images/style/properties/185f2fa7f1c229fbd6b3d6e96ae3254b_images.jpg
17284,images/17284.png,2,1,http://assets.myntassets.com/v1/images/style/properties/a4c925f852ecc396d4a4f0b9907aaedd_images.jpg
28459,images/28459.png,3,1,http://assets.myntassets.com/v1/images/style/properties/06b071d19cc46c7d71c663418c7eaf23_images.jpg
7701,images/7701.png,3,1,http://assets.myntassets.com/v1/images/style/properties/eaa24bcdf36747b301e56caa4081a15d_images.jpg
13416,images/13416.png,2,1,http://assets.myntassets.com/v1/images/style/properties/e75aae6501265d864cb58445bff61865_images.jpg
27623,images/27623.png,2,1,http://assets.myntassets.com/v1/images/style/properties/e5c4d1d6162192568cf3b0f8cad15a6f_images.jpg
2041,images/2041.png,2,1,http://assets.myntassets.com/v1/images/style/properties/487c4432eb4cc9ce9eaeeaddb7ad0370_images.jpg
3193,images/3193.png,2,1,http://assets.myntassets.com/v1/images/style/properties/bd6c81cb62a0861844ed1009c929e9bf_images.jpg
34234,images/34234.png,2,1,http://assets.myntassets.com/v1/images/style/properties/e11959970a3c34d72c029d3ce35e1bf7_images.jpg
22351,images/22351.png,2,1,http://assets.myntassets.com/v1/images/style/properties/ebf99012653dcb6cd200ff07b09a2aae_images.jpg
7533,images/7533.png,2,1,http://assets.myntassets.com/v1/images/style/properties/50dc273ecb1ddcba7d109640483a1d73_images.jpg
36563,images/36563.png,2,1,http://assets.myntassets.com/v1/images/style/properties/40b13611cae8a85ff08f1ce5c88a128b_images.jpg
45091,images/45091.png,3,1,http://assets.myntassets.com/v1/image/style/properties/45091/Bwitch-Enchant-Lavender--White-Printed-Bra-RTV-BW297_1_3ecd85c800171d33df72c8235f80f1ab.jpg
14633,images/14633.png,3,1,http://assets.myntassets.com/v1/images/style/properties/eb11f712b63ff218f01a01bb11e2ad68_images.jpg
11341,images/11341.png,2,1,http://assets.myntassets.com/v1/images/style/properties/Lee-Men-Blue-Chicago-Fit-Jeans_516adbe5616b0e0a01655bf95e505cb7_images.jpg
8586,images/8586.png,2,1,http://assets.myntassets.com/v1/images/style/properties/1bdaabec0c387f93d4f89a94a481dfdd_images.jpg
42249,images/42249.png,3,1,http://assets.myntassets.com/v1/images/style/properties/8888234a908d997ec5d4d5fa3f4a7fd1_images.jpg
12539,images/12539.png,3,1,http://assets.myntassets.com/v1/images/style/properties/8ddd3fb0c47aa165d0871be615ddda18_images.jpg
18003,images/18003.png,2,1,http://assets.myntassets.com/v1/images/style/properties/677db1205de1651afef95a344c29747a_images.jpg
9454,images/9454.png,2,1,http://assets.myntassets.com/v1/images/style/properties/48d2a256c41f68f41e0f8569d392f1bf_images.jpg
17877,images/17877.png,2,1,http://assets.myntassets.com/v1/images/style/properties/8cbaa79f065178a9631e7090ce29e299_images.jpg
3952,images/3952.png,3,1,http://assets.myntassets.com/v1/images/style/properties/8ba00de110c6096f1667851cccc27a36_images.jpg
16199,images/16199.png,2,1,http://assets.myntassets.com/v1/images/style/properties/d57f58b6ab8d9730790497ebab801a19_images.jpg
28696,images/28696.png,3,0,http://assets.myntassets.com/v1/images/style/properties/d8d291befa3f68b5a78d7d9a050c25c7_images.jpg
45850,images/45850.png,3,0,http://assets.myntassets.com/v1/images/style/properties/2e36c469f8b9e3217a00d1a786a6146c_images.jpg
59601,images/59601.png,3,0,http://assets.myntassets.com/v1/images/style/properties/FNF-Brown-Collection-for-Wedding-Sari_f5872163fa4a76d944bbd0f53e2e1294_images.jpg
24269,images/24269.png,2,1,http://assets.myntassets.com/v1/images/style/properties/3954decf01ddb6623993c6d746c511c5_images.jpg
38636,images/38636.png,2,1,http://assets.myntassets.com/v1/images/style/properties/c2ab99dd15ec496c89019dc88d24d3f6_images.jpg
56649,images/56649.png,3,0,http://assets.myntassets.com/v1/images/style/properties/Mumbai-Slang-Women-Cream-Kurti_e675134ad2940c2fddf9b9064a78540d_images.jpg
4945,images/4945.png,2,1,http://assets.myntassets.com/v1/images/style/properties/eec71a37c9ec736b1548cd532b13cfeb_images.jpg
31589,images/31589.png,2,1,http://assets.myntassets.com/v1/images/style/properties/4081c1f97236d666f159242c0ac1499f_images.jpg
23870,images/23870.png,2,1,http://assets.myntassets.com/v1/images/style/properties/bbf57bc03a5fd1475252faa209a70b22_images.jpg
9666,images/9666.png,2,1,http://assets.myntassets.com/v1/images/style/properties/3bead397ef714c54c4444c4cce1b35cd_images.jpg
18231,images/18231.png,2,1,http://assets.myntassets.com/v1/images/style/properties/2054baf92418543cc53af9d277e51b49_images.jpg
17279,images/17279.png,2,1,http://assets.myntassets.com/v1/images/style/properties/a56209f17da420020870403014e744c8_images.jpg
47509,images/47509.png,2,1,http://assets.myntassets.com/v1/images/style/properties/b6ba8c5c476a6170b617603ab82e8c87_images.jpg
1853,images/1853.png,2,1,http://assets.myntassets.com/v1/images/style/properties/d45e7b919a13c9c2e8b2f78eb275bd9d_images.jpg
14098,images/14098.png,2,1,http://assets.myntassets.com/v1/images/style/properties/2e873170fbe4beb5a77eee55cef92766_images.jpg
15976,images/15976.png,2,1,http://assets.myntassets.com/v1/images/style/properties/55ef786235952e593f02a2f0259b1721_images.jpg
32768,images/32768.png,2,1,http://assets.myntassets.com/v1/images/style/properties/9186cc5835f9f570ae44115e1dd3afa9_images.jpg
39380,images/39380.png,2,1,http://assets.myntassets.com/v1/images/style/properties/f4915e745c70ce326b3919d4f6069c6b_images.jpg
10438,images/10438.png,2,1,http://assets.myntassets.com/v1/images/style/properties/97e422e74da7fe700737ef68d187ba67_images.jpg
27088,images/27088.png,3,0,http://assets.myntassets.com/v1/images/style/properties/ff3424743c7911d3d4b9ff61565138f9_images.jpg
19787,images/19787.png,2,1,http://assets.myntassets.com/v1/images/style/properties/366c42c882f82d843382e94ed60959b5_images.jpg
3738,images/3738.png,2,1,http://assets.myntassets.com/v1/images/style/properties/305d36c3e6a63b8928dbe79176d3117c_images.jpg
30803,images/30803.png,2,0,http://assets.myntassets.com/v1/images/style/properties/ca6506e469b4aa2840c42103d5e0ad8f_images.jpg
26966,images/26966.png,3,1,http://assets.myntassets.com/v1/images/style/properties/aac1d1375bd77169e8b4c498769b4453_images.jpg
51008,images/51008.png,3,1,http://assets.myntassets.com/v1/images/style/properties/Enamor-Women-Purple-Bra_2f2c64465f974916557e0772344a91dd_images.jpg
7996,images/7996.png,2,1,http://assets.myntassets.com/v1/images/style/properties/b5667aaa03787375ba86904694531c4a_images.jpg
26368,images/26368.png,3,1,http://assets.myntassets.com/v1/images/style/properties/3d9b29e3dea9120708ed81b904c82dc4_images.jpg
29320,images/29320.png,2,1,http://assets.myntassets.com/v1/images/style/properties/bd337ee5fd6448600d484dbc55e354e4_images.jpg
33488,images/33488.png,2,1,http://assets.myntassets.com/v1/images/style/properties/e7ba99095178e6ff6e6cf905e7b2b6d4_images.jpg
20259,images/20259.png,2,1,http://assets.myntassets.com/v1/images/style/properties/bd171dc91cff27d1b34166d0539567ac_images.jpg
15982,images/15982.png,2,1,http://assets.myntassets.com/v1/images/style/properties/976ff1902b8fbd39c6c36429364f2e1b_images.jpg
28808,images/28808.png,2,1,http://assets.myntassets.com/v1/images/style/properties/cd80c8c3512ef6446fa8476e3bed3285_images.jpg
43539,images/43539.png,3,1,http://assets.myntassets.com/v1/images/style/properties/French-Connection-Women-Multicoloured-Striped-Top_76b9c04beb051d91bdcb7b3aef58b4e8_images.jpg
13249,images/13249.png,2,1,http://assets.myntassets.com/v1/images/style/properties/Palm-Tree-Kids-Boy-Solid-Brown-Trousers_80a7a44c67c90cd05255b58ac84d366e_images.jpg
19773,images/19773.png,3,1,http://assets.myntassets.com/v1/images/style/properties/ef2a4d1cf737dd6ce1412be27979891c_images.jpg
28034,images/28034.png,2,1,http://assets.myntassets.com/v1/images/style/properties/d5a8d310098c8c4b3303d9356f8b76f5_images.jpg
26992,images/26992.png,3,1,http://assets.myntassets.com/v1/images/style/properties/6d10ba9366448feb420b5c79466b10e7_images.jpg
7962,images/7962.png,2,1,http://assets.myntassets.com/v1/images/style/properties/1e3cb58d8cfbe569beda023675ba0483_images.jpg
13847,images/13847.png,3,1,http://assets.myntassets.com/v1/images/style/properties/1e9e5dbdb641be91669baf0ffb5cdb21_images.jpg
16509,images/16509.png,2,1,http://assets.myntassets.com/v1/images/style/properties/44d41c9e628e2114990628c0f4bd7586_images.jpg
46279,images/46279.png,3,1,http://assets.myntassets.com/v1/images/style/properties/a3c56817a3bd764d32d2f27b35ce5637_images.jpg
39146,images/39146.png,3,0,http://assets.myntassets.com/v1/images/style/properties/Aneri-Women-Blue---Purple-Salwar-Suit_67a6cbefa5239efcb33eb8f2c3a4d24e_images.jpg
57139,images/57139.png,3,1,http://assets.myntassets.com/v1/images/style/properties/Elle-Women-Black-Etra-Slim-Fit-Trousers_5af7a7ff4aaf94c4ee2545a1fd207fc3_images.jpg
49655,images/49655.png,3,1,http://assets.myntassets.com/v1/images/style/properties/a474424074485fd2562fb484b78ee179_images.jpg
17883,images/17883.png,2,1,http://assets.myntassets.com/v1/images/style/properties/cf3fd2271253307a42ce41919d6ae2ac_images.jpg
2048,images/2048.png,2,1,http://assets.myntassets.com/v1/images/style/properties/28f36538e95b60405dbe9d168ac00cb9_images.jpg
22358,images/22358.png,2,1,http://assets.myntassets.com/v1/images/style/properties/377d92d9a73cffd5c8eb94351cd800b8_images.jpg
58515,images/58515.png,3,1,http://assets.myntassets.com/v1/images/style/properties/Tonga-Women-White-Top_c47816b924461020d27ee7d61dfbeec4_images.jpg
